algorithm,number of nodes,weight,run time
CNN,12,301.5245508465081,0.0012345000868663192
CR,12,266.4761673231331,0.0007015001028776169
CNN,12,284.74853562432764,0.0013155000051483512
CR,12,271.65878386887164,0.000694400048814714
CNN,12,298.16954920230023,0.0012374999932944775
CR,12,236.10004684323886,0.0004010000266134739
CNN,12,236.10004684323886,0.0007838000310584903
CR,12,202.01779587854247,0.0004146000137552619
CNN,12,252.92171002667476,0.0006816999521106482
CR,12,201.9657397623754,0.00041119998786598444
CNN,12,234.81455320000208,0.000761799979954958
CR,12,235.12384211700646,0.0004075999604538083
CNN,12,252.02667571057498,0.0006781999254599214
CR,12,201.9657397623754,0.0004138000076636672
CNN,12,234.81455320000208,0.000678099924698472
CR,12,296.7555896013327,0.0004042999353259802
CNN,12,346.7002279002488,0.0007265000604093075
CR,12,293.1617810688886,0.00040170003194361925
CNN,12,472.3593483333419,0.0006711999885737896
CR,12,317.68790187990805,0.00040870008524507284
CNN,12,345.9285198112827,0.0009270999580621719
CR,12,293.1617810688886,0.0004007999086752534
CNN,12,472.3593483333419,0.0006764000281691551
CR,12,283.7893111645449,0.0004093999741598964
CNN,12,293.1617810688887,0.000807400094345212
CR,12,267.9600407044919,0.0005886999424546957
CNN,12,304.50497719771784,0.0010492999572306871
CR,12,270.4944980067697,0.0005903000710532069
CNN,12,293.90093777063777,0.0010257000103592873
CR,12,270.4944980067697,0.0005931999767199159
CNN,12,293.90093777063777,0.000952000031247735
CR,12,239.21618080838522,0.0006085000932216644
CNN,12,251.64928874224472,0.0011517000384628773
CR,12,229.0021085367729,0.0006001999136060476
CNN,12,258.31100230600214,0.0010255000088363886
CR,12,301.0759191398407,0.0008631999371573329
CNN,12,307.4593719515453,0.0011963999131694436
CR,12,302.1239561853242,0.0008700999896973372
CNN,12,439.63298625663253,0.0011349000269547105
CR,12,274.30371249696174,0.0008642999455332756
CNN,12,289.9844348557278,0.0011944000143557787
CR,12,302.1239561853242,0.0008674999698996544
CNN,12,439.63298625663253,0.0011312999995425344
CR,12,301.0759191398407,0.000863000052049756
CNN,12,307.4593719515453,0.0011989000486209989
CR,12,287.92635037791314,0.0005998000269755721
CNN,12,294.3134055305687,0.0010403000051155686
CR,12,279.26136135709703,0.0006138000171631575
CNN,12,288.73635474433416,0.0009245999390259385
CR,12,292.5105093345729,0.0006092999828979373
CNN,12,284.71027639596815,0.00102980004157871
CR,12,292.5105093345729,0.0006111999973654747
CNN,12,284.71027639596815,0.0009598999749869108
CR,12,318.7980028256423,0.0006099999882280827
CNN,12,330.8196940957913,0.0010221999837085605
CR,12,243.37006073172114,0.00040909997187554836
CNN,12,266.9777180980082,0.0007227999158203602
CR,12,223.08075274429206,0.00040250003803521395
CNN,12,240.89075378064462,0.0007880000630393624
CR,12,197.4353960110114,0.00038860004860907793
CNN,12,197.4353960110114,0.0005032999906688929
CR,12,211.51110617873138,0.0004048999398946762
CNN,12,397.1737627803715,0.0006741000106558204
CR,12,197.4353960110114,0.00040769996121525764
CNN,12,197.4353960110114,0.0006003000307828188
CR,12,184.0769103802737,0.00038840004708617926
CNN,12,184.0769103802737,0.0004989000735804439
CR,12,184.0769103802737,0.0003948000958189368
CNN,12,184.0769103802737,0.0005874000489711761
CR,12,184.0877503216313,0.0003880000440403819
CNN,12,184.0877503216313,0.0005037999944761395
CR,12,184.0769103802737,0.0004194999346509576
CNN,12,184.0769103802737,0.0005277999443933368
CR,12,184.08775032163132,0.00039599998854100704
CNN,12,184.08775032163132,0.0005085000302642584
CR,12,219.90367633398273,0.000569900032132864
CNN,12,267.71749512588696,0.0009123000781983137
CR,12,256.5027332301588,0.0005906999576836824
CNN,12,279.8787740597571,0.000928599969483912
CR,12,292.23675128852966,0.0006085999775677919
CNN,12,293.41650252741755,0.0009185000089928508
CR,12,254.78867754438613,0.0005729999393224716
CNN,12,262.06590720548826,0.0011998999398201704
CR,12,254.78867754438613,0.0005767000839114189
CNN,12,262.06590720548826,0.0009090000530704856
CR,12,232.6152774336203,0.0009851999348029494
CNN,12,229.73480538695912,0.0013265999732539058
CR,12,286.1312665938624,0.0009914999827742577
CNN,12,309.8379690091641,0.0013204000424593687
CR,12,242.89100439394144,0.0009988000383600593
CNN,12,354.852377573463,0.0013128999853506684
CR,12,232.6152774336203,0.0009490000084042549
CNN,12,229.73480538695912,0.0012194999726489186
CR,12,284.95148613967683,0.0009634000016376376
CNN,12,284.96452134407605,0.0014245000202208757
CR,12,227.16623129300325,0.0006272000027820468
CNN,12,246.22303049875597,0.0009459999855607748
CR,12,290.6632304199286,0.0006002000300213695
CNN,12,290.6632304199286,0.0008784999372437596
CR,12,227.16623129300325,0.0005940999835729599
CNN,12,246.22303049875597,0.0010115999029949307
CR,12,290.6632304199286,0.000635799951851368
CNN,12,290.6632304199286,0.0009139999747276306
CR,12,254.09057831390197,0.000611600000411272
CNN,12,254.09057831390197,0.0009492000099271536
CR,12,209.20688139407906,0.00038079998921602964
CNN,12,305.7440298675657,0.0005041999975219369
CR,12,237.28193135442336,0.0004463000223040581
CNN,12,237.28193135442336,0.0007763000903651118
CR,12,279.01668568059944,0.00040529994294047356
CNN,12,246.89869235307054,0.0006628000410273671
CR,12,222.28351854338428,0.00041149999015033245
CNN,12,228.28385077033604,0.0007663998985663056
CR,12,237.28193135442336,0.00039989990182220936
CNN,12,237.28193135442336,0.0007430999539792538
CR,12,269.6486071149733,0.0009490000084042549
CNN,12,279.9263342316163,0.0012848000042140484
CR,12,255.55268631704155,0.0009449999779462814
CNN,12,277.13675991457694,0.0011972000356763601
CR,12,255.96450192724186,0.001040700008161366
CNN,12,314.5187272042598,0.0013993000611662865
CR,12,255.96450192724186,0.0009874999523162842
CNN,12,314.5187272042598,0.0012502999743446708
CR,12,317.85246414530656,0.0009592999704182148
CNN,12,319.0812658135337,0.0014145999448373914
CR,12,231.79735829969835,0.0004352000541985035
CNN,12,232.3261125796292,0.000798800028860569
CR,12,266.3824099796645,0.0004401999758556485
CNN,12,266.38240997966443,0.0011353999143466353
CR,12,247.1982959035954,0.00042390008457005024
CNN,12,247.1982959035954,0.0007772999815642834
CR,12,266.9016821440647,0.0004779000300914049
CNN,12,267.30224149869014,0.0008669000817462802
CR,12,228.5432600739854,0.0004225000739097595
CNN,12,262.1423924220817,0.0008677999721840024
CR,12,279.078143783443,0.0015298000071197748
CNN,12,487.5446709554413,0.001974100014194846
CR,12,295.39565137600755,0.001522200065664947
CNN,12,486.2964326762366,0.00190100003965199
CR,12,295.39565137600755,0.0016192999901250005
CNN,12,486.2964326762366,0.0018835999071598053
CR,12,294.2914973412536,0.0015348999295383692
CNN,12,311.7012175745503,0.001942100003361702
CR,12,282.43386954773706,0.0015431999927386642
CNN,12,290.6428980409641,0.001973700011149049
CR,12,178.29311020069937,0.0004149000160396099
CNN,12,334.738348919763,0.0007777999853715301
CR,12,180.07531716636356,0.0004214999498799443
CNN,12,201.8082523829861,0.0006865999894216657
CR,12,178.29311020069937,0.0004256999818608165
CNN,12,334.738348919763,0.0007613999769091606
CR,12,176.45240990470143,0.00042360008228570223
CNN,12,216.87316910013436,0.0007452999707311392
CR,12,231.0711835044636,0.0004190000472590327
CNN,12,235.911876350862,0.0006905000191181898
CR,12,271.06339470521937,0.00039299996569752693
CNN,12,271.60590391634463,0.0006550999823957682
CR,12,271.06339470521937,0.0004093999741598964
CNN,12,271.60590391634463,0.000665399944409728
CR,12,214.51166926126544,0.00038790004327893257
CNN,12,356.12961355874967,0.0005767999682575464
CR,12,218.35519198843454,0.0003992000129073858
CNN,12,220.30893242429855,0.0006590000120922923
CR,12,230.9017729569424,0.0003978000022470951
CNN,12,236.31313762185184,0.0007419000612571836
CR,12,228.07246414794417,0.0006159000331535935
CNN,12,223.95633188065037,0.0009592000860720873
CR,12,215.4240029130985,0.0006118000019341707
CNN,12,355.26059801562326,0.0009694999316707253
CR,12,255.22712153094653,0.0006256999913603067
CNN,12,233.4474186693095,0.000952600035816431
CR,12,215.4240029130985,0.0006105999927967787
CNN,12,355.26059801562326,0.0009609999833628535
CR,12,228.07246414794417,0.0006313000340014696
CNN,12,223.95633188065037,0.0009424000745639205
CR,12,225.73982795922436,0.000542100053280592
CNN,12,225.73982795922436,0.0008641000604256988
CR,12,225.73982795922436,0.0005359000060707331
CNN,12,225.73982795922436,0.0006584000075235963
CR,12,216.45237525659059,0.0005416000494733453
CNN,12,216.45237525659059,0.000647100037895143
CR,12,234.35698216232186,0.0005386000266298652
CNN,12,234.35698216232186,0.0007299999706447124
CR,12,234.35698216232186,0.0005448999581858516
CNN,12,234.35698216232186,0.0006564999930560589
CR,12,180.11737503048025,0.0002905000001192093
CNN,12,180.11737503048025,0.00048729998525232077
CR,12,180.11737503048022,0.0002997999545186758
CNN,12,180.11737503048022,0.00040900008752942085
CR,12,180.11737503048022,0.00030259997583925724
CNN,12,180.11737503048022,0.000408999971114099
CR,12,180.11737503048022,0.0003018999705091119
CNN,12,180.11737503048022,0.0004093999741598964
CR,12,180.11737503048022,0.0003021999727934599
CNN,12,180.11737503048022,0.0004899000050500035
CR,12,242.92970253336546,0.0006252999883145094
CNN,12,252.1583285520444,0.000994300004094839
CR,12,202.02975320505288,0.0006389000918716192
CNN,12,226.76991302878716,0.001030100043863058
CR,12,226.69548978507567,0.0006337999366223812
CNN,12,237.07643453712546,0.0009752999758347869
CR,12,263.69056253352403,0.0006360000697895885
CNN,12,273.23370335086395,0.0010412000119686127
CR,12,263.69056253352403,0.0006389999762177467
CNN,12,273.23370335086395,0.0009583999635651708
CR,12,278.55384406772305,0.0006487999344244599
CNN,12,293.756616248112,0.0010543999960646033
CR,12,327.5598618641132,0.0006576000014320016
CNN,12,343.9700007909247,0.0010043000802397728
CR,12,327.5598618641132,0.0006449000211432576
CNN,12,343.9700007909247,0.0010859000030905008
CR,12,311.09002537428654,0.0006445000180974603
CNN,12,335.72518031051567,0.0009987999219447374
CR,12,340.68197925459555,0.0006452000234276056
CNN,12,347.15175074678393,0.001081199967302382
CR,12,288.07522422994055,0.0010723000159487128
CNN,12,301.58482634564973,0.0014586999313905835
CR,12,261.31605506362484,0.001196600031107664
CNN,12,301.975944595334,0.0014297000598162413
CR,12,288.07522422994055,0.0010881000198423862
CNN,12,301.58482634564973,0.0015555999707430601
CR,12,261.31605506362484,0.001101000001654029
CNN,12,301.975944595334,0.0014548000181093812
CR,12,260.1616026867244,0.0010671999771147966
CNN,12,263.63300712799446,0.0015261000953614712
CR,12,231.46484302364456,0.0006841999711468816
CNN,12,395.07001444570136,0.0010322000598534942
CR,12,231.46484302364456,0.0006712999893352389
CNN,12,395.07001444570136,0.0012812999775633216
CR,12,216.40571405749188,0.0006797000532969832
CNN,12,216.43806812371736,0.0009301999816671014
CR,12,231.46484302364456,0.0006921000313013792
CNN,12,395.07001444570136,0.0011221000459045172
CR,12,216.40571405749188,0.0006752000190317631
CNN,12,216.43806812371736,0.0009342000121250749
CR,12,207.56247326972291,0.0010714000090956688
CNN,12,384.22318748828343,0.0012283999240025878
CR,12,223.54398137164273,0.0009640000062063336
CNN,12,234.42011703554792,0.0013044000370427966
CR,12,193.42169697572305,0.0010290000354871154
CNN,12,207.92388253489966,0.0011894999770447612
CR,12,225.92338010298144,0.0009709000587463379
CNN,12,259.24574702903385,0.0012379999971017241
CR,12,198.1614933520122,0.0010663000866770744
CNN,12,224.32345602688542,0.0013661000411957502
CR,12,275.2145183998442,0.0004561999812722206
CNN,12,308.3242727004881,0.0009394000517204404
CR,12,319.87372373393015,0.00047999992966651917
CNN,12,337.4700946251637,0.0008046999573707581
CR,12,324.4017679222978,0.0004611000185832381
CNN,12,461.0849349439245,0.0008317000465467572
CR,12,249.27780228113295,0.0005459000822156668
CNN,12,310.3272233344422,0.0009204000234603882
CR,12,279.32118441553996,0.0004640000406652689
CNN,12,273.9744362138189,0.0008184000616893172
CR,12,218.6291116156764,0.0007754999678581953
CNN,12,353.29593149767015,0.0007937999907881021
CR,12,223.1844520479577,0.0006834999658167362
CNN,12,230.91867513928113,0.0009627999970689416
CR,12,218.6291116156764,0.0006810000631958246
CNN,12,353.29593149767015,0.0009092000545933843
CR,12,223.1844520479577,0.0006870999932289124
CNN,12,230.91867513928113,0.0009410999482497573
CR,12,226.2247433567034,0.0006711999885737896
CNN,12,355.45837910707843,0.0007798000006005168
CR,12,255.36297631884,0.0010512999724596739
CNN,12,414.0450972253817,0.0011813000310212374
CR,12,305.93952095014254,0.000775399967096746
CNN,12,306.0539448870532,0.0012107999064028263
CR,12,255.36297631884,0.0007589999586343765
CNN,12,414.0450972253817,0.0011232000542804599
CR,12,287.174450859647,0.0008049999596551061
CNN,12,321.88614136925185,0.0014679000014439225
CR,12,280.72976566727374,0.0007675999077036977
CNN,12,306.60757019155443,0.001129999989643693
CR,12,318.0898292322371,0.0006703999824821949
CNN,12,307.20149805099896,0.0012833999935537577
CR,12,316.0848903606199,0.0006214999593794346
CNN,12,316.08489036061997,0.0009264000691473484
CR,12,331.89873711514144,0.0005923000862821937
CNN,12,315.65057382639964,0.0010188999585807323
CR,12,301.32600602812613,0.0005892999470233917
CNN,12,321.0813951941552,0.000902600004337728
CR,12,312.4186017053222,0.0006549999816343188
CNN,12,295.77332991859475,0.0010169000597670674
CR,12,253.954682478839,0.0010937000624835491
CNN,12,256.73974220196635,0.0013860000763088465
CR,12,271.91689923354943,0.001180300023406744
CNN,12,271.91689923354943,0.0014214999973773956
CR,12,287.34579182092807,0.0011159999994561076
CNN,12,316.5141065636401,0.0014588999329134822
CR,12,246.0784347199356,0.001104600029066205
CNN,12,256.7164251908692,0.00136009999550879
CR,12,304.0848391114682,0.001095399959012866
CNN,12,330.2824997011676,0.0015368000604212284
CR,12,353.9991672369777,0.0006967999506741762
CNN,12,335.7420887778658,0.0010966999689117074
CR,12,275.0077316694635,0.0007124999538064003
CNN,12,310.62998750115656,0.001153100049123168
CR,12,353.9991672369777,0.0007031999994069338
CNN,12,335.7420887778658,0.0010710000060498714
CR,12,275.0077316694635,0.0007055000169202685
CNN,12,472.68925063158383,0.0010584000265225768
CR,12,275.0077316694635,0.0006994999712333083
CNN,12,472.68925063158383,0.0009744999697431922
CR,12,196.63061668000105,0.0010869998950511217
CNN,12,212.24871297675952,0.0014433000469580293
CR,12,196.63061668000105,0.0010935000609606504
CNN,12,212.24871297675952,0.0013711999636143446
CR,12,177.52361431108136,0.0010939999483525753
CNN,12,177.52361431108136,0.0012796999653801322
CR,12,167.33508521111847,0.0010772000532597303
CNN,12,167.33508521111847,0.001181500032544136
CR,12,171.30262152121557,0.0010863000061362982
CNN,12,171.30262152121557,0.0012747999280691147
CR,12,193.1229970394236,0.0010454000439494848
CNN,12,226.08006228880603,0.001306000049225986
CR,12,238.50974934847386,0.0011027000145986676
CNN,12,238.50974934847386,0.00129360007122159
CR,12,230.01274884384603,0.0010308000491932034
CNN,12,238.47575205605222,0.0015557000879198313
CR,12,238.50974934847386,0.0010409998940303922
CNN,12,238.50974934847386,0.0012886000331491232
CR,12,216.97083875497427,0.0010451000416651368
CNN,12,216.97083875497427,0.001375199994072318
CR,12,217.01635887230933,0.0005677998997271061
CNN,12,217.01635887230933,0.0008463000413030386
CR,12,199.24678703655312,0.0005731000564992428
CNN,12,199.24678703655312,0.0007528000278398395
CR,12,280.36840077647986,0.0005747999530285597
CNN,12,299.6887088841469,0.0008397999918088317
CR,12,280.36840077647986,0.0005797999911010265
CNN,12,299.6887088841469,0.0009176000021398067
CR,12,253.18711452780644,0.0005760000785812736
CNN,12,295.83206640486515,0.0008297000313177705
CR,12,227.8807248893439,0.0010438000317662954
CNN,12,378.0160324708812,0.001436099992133677
CR,12,227.8807248893439,0.001049900078214705
CNN,12,378.0160324708812,0.0013241000706329942
CR,12,246.36395801151917,0.0010510999709367752
CNN,12,268.08276652185214,0.0013967000413686037
CR,12,238.31444585823334,0.0010562000097706914
CNN,12,434.57231533281714,0.001319300034083426
CR,12,247.89496545762967,0.001055200002156198
CNN,12,256.64849450486645,0.0014844000106677413
CR,12,193.6691202483263,0.000597700010985136
CNN,12,193.6691202483263,0.0007616999791935086
CR,12,191.83321845059965,0.0006328000454232097
CNN,12,191.83321845059965,0.0008177000563591719
CR,12,193.6691202483263,0.0006264999974519014
CNN,12,193.6691202483263,0.0007492000004276633
CR,12,193.66912024832627,0.0006312999175861478
CNN,12,193.66912024832627,0.0007409999379888177
CR,12,193.6691202483263,0.0006078999722376466
CNN,12,193.6691202483263,0.0008416000055149198
CR,12,293.16523324861294,0.0006352999480441213
CNN,12,298.42235004552435,0.0010623999405652285
CR,12,284.34303930152555,0.0006295000202953815
CNN,12,460.51565899030527,0.0010636000661179423
CR,12,284.9069487081367,0.0006250001024454832
CNN,12,466.09089154781583,0.0010130000300705433
