algorithm,number of nodes,k,weight,run time
CNN,50,45,2040.0110761852704,0.017095700022764504
CR,50,45,1977.09559535221,0.00980799994431436
CNN,50,45,1991.5835477072253,0.015424599987454712
CR,50,45,1926.2782612680217,0.010104199987836182
CNN,50,45,1978.3110519798029,0.015821299981325865
CR,50,45,1888.377495385757,0.009807900059968233
CNN,50,45,1945.4469296789807,0.01533610001206398
CR,50,45,1977.09559535221,0.009713000035844743
CNN,50,45,1991.5835477072253,0.015561799984425306
CR,50,45,1827.1103107406811,0.00687909999396652
CNN,50,45,1837.6391796408468,0.012597199995070696
CR,50,45,1932.9613391957052,0.006821800023317337
CNN,50,45,1934.1121261353005,0.01328089996241033
CR,50,45,2033.0799689544176,0.007074199966154993
CNN,50,45,2053.94810331494,0.012558199930936098
CR,50,45,1766.905618390534,0.0070596999721601605
CNN,50,45,1777.7602772622035,0.012495100032538176
CR,50,45,1923.424100445558,0.00716799998190254
CNN,50,45,1979.2417617599638,0.012510799919255078
CR,50,45,1853.7591921103074,0.006062299944460392
CNN,50,45,1899.7276622173988,0.011478500091470778
CR,50,45,1749.573523136059,0.005898299976252019
CNN,50,45,1759.746294305172,0.0120009999955073
CR,50,45,1567.7021672840588,0.005906800040975213
CNN,50,45,1697.929989616214,0.01102040009573102
CR,50,45,1556.008377881356,0.005994000006467104
CNN,50,45,1566.9601652772956,0.01098470005672425
CR,50,45,1494.717179164632,0.006045799935236573
CNN,50,45,1519.6208161399813,0.010369100025855005
CR,50,45,1880.2536873102333,0.00818150001578033
CNN,50,45,1885.5561128205918,0.013695299974642694
CR,50,45,1761.1931981803018,0.007944000069983304
CNN,50,45,1761.1953241948595,0.013190399971790612
CR,50,45,1827.4950742159463,0.0079797999933362
CNN,50,45,1853.4312761072354,0.013941099983640015
CR,50,45,1911.8013072589633,0.008002100046724081
CNN,50,45,1911.9806051664498,0.013732500025071204
CR,50,45,1729.461459874349,0.008198200026527047
CNN,50,45,1761.6025826462912,0.014501999947242439
CR,50,45,1770.5590280972015,0.00997730006929487
CNN,50,45,1803.602205137975,0.01555679994635284
CR,50,45,1822.053797023403,0.01007060008123517
CNN,50,45,1822.1693379851038,0.015600299928337336
CR,50,45,1847.8427174348133,0.010129399946890771
CNN,50,45,1855.7753254753497,0.016155599965713918
CR,50,45,1732.90305507676,0.010228800005279481
CNN,50,45,1736.597879759363,0.01602380000986159
CR,50,45,1732.7186532291914,0.010364199988543987
CNN,50,45,1741.1495069110115,0.01542339997831732
CR,50,45,1568.7513095886557,0.008919499930925667
CNN,50,45,1568.7513095886557,0.011549800052307546
CR,50,45,1659.35271149757,0.008487200015224516
CNN,50,45,1669.1867357111923,0.01300420006737113
CR,50,45,1954.8812077953385,0.008714099996723235
CNN,50,45,1942.0630347852962,0.01401129993610084
CR,50,45,1795.3189705811265,0.00860499998088926
CNN,50,45,1900.2094078129555,0.013451299979351461
CR,50,45,1780.5246718249098,0.00853829993866384
CNN,50,45,1788.5941236554763,0.013238899991847575
CR,50,45,1969.5367655260218,0.014242399949580431
CNN,50,45,2003.8474145674215,0.01998970005661249
CR,50,45,2182.7993339515147,0.014143800013698637
CNN,50,45,2217.6646597552967,0.021094499970786273
CR,50,45,1864.1810257813695,0.014249800005927682
CNN,50,45,1872.158829117881,0.019448700011707842
CR,50,45,2097.5108839123222,0.014183499966748059
CNN,50,45,2099.2805327052515,0.019966799998655915
CR,50,45,1907.1088836145152,0.014320999966003
CNN,50,45,1907.1088836145152,0.019311399897560477
CR,50,45,1839.7235683302074,0.014025100041180849
CNN,50,45,1840.457105226501,0.02077820000704378
CR,50,45,1814.0261830241675,0.014075699960812926
CNN,50,45,1837.6333348858811,0.02177960006520152
CR,50,45,1794.2502414922885,0.014178199926391244
CNN,50,45,1879.612747933353,0.020558100077323616
CR,50,45,1802.3570535084114,0.013962900033220649
CNN,50,45,1841.6862292170931,0.020513699972070754
CR,50,45,1830.5187917698643,0.013967999955639243
CNN,50,45,1834.1546182313814,0.02083139994647354
CR,50,45,1653.7650518493735,0.019976999959908426
CNN,50,45,1716.6986870362873,0.024464399903081357
CR,50,45,1928.2091276416384,0.020659200032241642
CNN,50,45,2018.4465167198343,0.02573990006931126
CR,50,45,1958.4707419355768,0.020031200023368
CNN,50,45,1988.7738849406737,0.026096499990671873
CR,50,45,1925.0677034626567,0.020100399968214333
CNN,50,45,1925.9509351569318,0.025571899954229593
CR,50,45,1832.2668890600812,0.02017799997702241
CNN,50,45,1894.6795540957123,0.025573499966412783
CR,50,45,1903.0761267151468,0.00938320008572191
CNN,50,45,1977.8226236144787,0.015767999924719334
CR,50,45,1750.5451728183634,0.00944219995290041
CNN,50,45,1837.5449610505202,0.015205300063826144
CR,50,45,1853.6692907557997,0.00935479998588562
CNN,50,45,1887.2518292100494,0.014873199979774654
CR,50,45,1838.7161711739834,0.009314100025221705
CNN,50,45,1920.843533552899,0.015721100033260882
CR,50,45,1853.6692907557997,0.009506499976851046
CNN,50,45,1887.2518292100494,0.015151800005696714
CR,50,45,1823.7999321299903,0.008951399940997362
CNN,50,45,1845.3199795185792,0.013700399897061288
CR,50,45,1685.076825916017,0.008853100007399917
CNN,50,45,1685.076825916017,0.011145299999043345
CR,50,45,1669.1457957201967,0.008890700060874224
CNN,50,45,1669.1457957201967,0.011262200074270368
CR,50,45,1695.26924499325,0.008920199936255813
CNN,50,45,1695.26924499325,0.011559499893337488
CR,50,45,1672.729895962753,0.008868300006724894
CNN,50,45,1672.729895962753,0.01126469997689128
CR,50,45,2072.4336542237525,0.012948699994012713
CNN,50,45,2072.9864345824403,0.01864010002464056
CR,50,45,1972.4570972289962,0.012950900010764599
CNN,50,45,2020.1647733649004,0.019353499985300004
CR,50,45,2047.538192723969,0.013082100078463554
CNN,50,45,2112.8650458544475,0.018737299949862063
CR,50,45,1824.2977247055128,0.012841799994930625
CNN,50,45,1900.3422713604637,0.018466099980287254
CR,50,45,1972.4570972289962,0.013018999947234988
CNN,50,45,2020.1647733649004,0.018478199956007302
CR,50,45,1692.9416715103298,0.009696000022813678
CNN,50,45,1692.9443712574146,0.014701299951411784
CR,50,45,1676.4566790790063,0.009626699960790575
CNN,50,45,1686.2360948612193,0.014221000019460917
CR,50,45,1620.311376660247,0.009535699966363609
CNN,50,45,1630.1739923359794,0.013973299995996058
CR,50,45,1760.2785596227939,0.010010499972850084
CNN,50,45,1762.1403757051419,0.01470629998948425
CR,50,45,1498.227683621004,0.009563299943692982
CNN,50,45,2864.794612365694,0.011938899988308549
CR,50,45,2201.684642936342,0.0116157999727875
CNN,50,45,2222.830006182005,0.018787099979817867
CR,50,45,2045.6647147831238,0.011789600015617907
CNN,50,45,2077.103582551119,0.018737199949100614
CR,50,45,2072.5074330869884,0.011565900058485568
CNN,50,45,2149.093294767471,0.018612600048072636
CR,50,45,2014.5033105564999,0.011609200038947165
CNN,50,45,2021.5725280968927,0.017830000026151538
CR,50,45,2198.907153883674,0.011537899961695075
CNN,50,45,2218.1708069751116,0.01826969999819994
CR,50,48,1986.4118684523396,0.012631800025701523
CNN,50,48,1989.5073690027061,0.02042099996469915
CR,50,48,2072.4704432826893,0.012621899950318038
CNN,50,48,2076.8010845731505,0.020737300044856966
CR,50,48,1928.1371928464482,0.012769899913109839
CNN,50,48,1988.4576048270346,0.02060889999847859
CR,50,48,2063.46670599658,0.012677599908784032
CNN,50,48,2093.2993640051427,0.01994809997268021
CR,50,48,2110.3509343813016,0.012552600004710257
CNN,50,48,2121.236318596371,0.020935399923473597
CR,50,48,1911.3563134067147,0.006286300020292401
CNN,50,48,1911.3563134067147,0.01108690002001822
CR,50,48,1996.5787775997164,0.006178900017403066
CNN,50,48,2067.013686267865,0.01152250007726252
CR,50,48,1973.0495727995547,0.00637529999949038
CNN,50,48,2000.5532554204951,0.01127050002105534
CR,50,48,1839.2680321861274,0.006318400031886995
CNN,50,48,1879.0086959784605,0.011122300056740642
CR,50,48,1958.0562102755666,0.0063408000860363245
CNN,50,48,1976.4777082940482,0.01138599996920675
CR,50,48,2070.295023435022,0.009019699995405972
CNN,50,48,2079.868885450583,0.016313000000081956
CR,50,48,2036.2320732653413,0.009016499971039593
CNN,50,48,2037.5686615743907,0.015243000001646578
CR,50,48,2138.4084160744096,0.008947799913585186
CNN,50,48,2131.921215861781,0.015944399987347424
CR,50,48,2035.1819087007989,0.009188500000163913
CNN,50,48,2037.2037672381307,0.015075700008310378
CR,50,48,2126.779248011141,0.009444199968129396
CNN,50,48,2131.913940302241,0.016643600072711706
CR,50,48,1789.9786587541091,0.01007640000898391
CNN,50,48,1791.0022326879669,0.014824599958956242
CR,50,48,1840.9199297178634,0.010063400026410818
CNN,50,48,1870.300088232498,0.015483300085179508
CR,50,48,1970.2329586149342,0.010029199998825788
CNN,50,48,2021.619660824976,0.015488900011405349
CR,50,48,1850.7723391323575,0.010043599992059171
CNN,50,48,1850.7723391323575,0.014434300013817847
CR,50,48,1701.4263813464536,0.01014760008547455
CNN,50,48,1727.8057292154933,0.014769200002774596
CR,50,48,1979.3020434567,0.018375599989667535
CNN,50,48,2006.1060237548568,0.024057599948719144
CR,50,48,2147.110487627997,0.019066200009547174
CNN,50,48,2203.855340579505,0.02415900002233684
CR,50,48,2087.134567982529,0.01865029998589307
CNN,50,48,2078.626017059491,0.02411630004644394
CR,50,48,2087.9518452177604,0.018303500022739172
CNN,50,48,2143.0932213389906,0.024384999996982515
CR,50,48,2056.120426810423,0.01835569995455444
CNN,50,48,2083.53908745067,0.02408190001733601
CR,50,48,1557.6592470761275,0.010811000014655292
CNN,50,48,1557.6592470761275,0.013550200033932924
CR,50,48,1874.7078734008267,0.010716899996623397
CNN,50,48,1903.098570616513,0.01672180008608848
CR,50,48,1576.6356492806608,0.010754600050859153
CNN,50,48,1576.6356492806608,0.013102900004014373
CR,50,48,1569.4557727717215,0.010738300043158233
CNN,50,48,1569.4557727717215,0.013563800021074712
CR,50,48,1586.4487053697842,0.01092819997575134
CNN,50,48,1586.4487053697842,0.013428800040856004
CR,50,48,2024.8183073069856,0.010866599972359836
CNN,50,48,2055.0923894258035,0.01649609999731183
CR,50,48,1938.9738216594749,0.010781300021335483
CNN,50,48,1924.8260511423478,0.017311699921265244
CR,50,48,2035.6452891124825,0.010842000017873943
CNN,50,48,2036.4992512133742,0.017787900054827332
CR,50,48,1930.2720958034697,0.010858999914489686
CNN,50,48,1938.014497938801,0.017200700007379055
CR,50,48,1971.039479238131,0.01091810001526028
CNN,50,48,1998.623077938042,0.017538400017656386
CR,50,48,2227.7523469432654,0.008657400030642748
CNN,50,48,2239.864687130049,0.016843499965034425
CR,50,48,2087.740102374902,0.008665599976666272
CNN,50,48,2084.4077686297974,0.016427000053226948
CR,50,48,2026.6477052575312,0.008814500062726438
CNN,50,48,2016.7286600797804,0.01566799997817725
CR,50,48,2009.7460319604,0.008666899986565113
CNN,50,48,1994.7245996937233,0.01657039998099208
CR,50,48,2079.804318043977,0.008752399939112365
CNN,50,48,2142.251988066112,0.015577899990603328
CR,50,48,1309.6236995235968,0.007250400027260184
CNN,50,48,1309.6236995235968,0.00957839994225651
CR,50,48,1309.623699523597,0.007221899926662445
CNN,50,48,1309.623699523597,0.010181799996644258
CR,50,48,1295.7602068175072,0.0072079000528901815
CNN,50,48,1295.7602068175072,0.00951169990003109
CR,50,48,1309.6236995235975,0.007147299940697849
CNN,50,48,1309.6236995235975,0.009565399959683418
CR,50,48,1615.6142874763511,0.007162800058722496
CNN,50,48,1631.55352669636,0.012051600031554699
CR,50,48,2177.0800062086028,0.006802799995057285
CNN,50,48,2180.540785231393,0.01545030006673187
CR,50,48,2119.7035725905394,0.006748500047251582
CNN,50,48,2157.5857218652104,0.015813299920409918
CR,50,48,2173.548337129131,0.006730900029651821
CNN,50,48,2179.4661427683695,0.016188899986445904
CR,50,48,2186.0017674079136,0.007004399900324643
CNN,50,48,2258.2751094208857,0.01606970001012087
CR,50,48,2127.293240528391,0.0068376000272110105
CNN,50,48,2130.5291602619386,0.015547399991191924
CR,50,48,1919.9385328001993,0.008436799980700016
CNN,50,48,1920.9435927330974,0.013405899982899427
CR,50,48,1851.2137937164168,0.00838300003670156
CNN,50,48,1877.1506020953545,0.013475500047206879
CR,50,48,1896.7721108574847,0.008475200040265918
CNN,50,48,1909.9847672677297,0.013885699911043048
CR,50,48,1675.3316626068638,0.008390399976633489
CNN,50,48,1702.889609128494,0.013244300032965839
CR,50,48,1868.7679958396022,0.008348000003024936
CNN,50,48,1882.802789914664,0.013463099952787161
CR,50,48,1639.5095290622266,0.008154999930411577
CNN,50,48,1639.5095290622266,0.01039029995445162
CR,50,48,1683.0537837402928,0.008152499911375344
CNN,50,48,1771.0507817615548,0.012488900101743639
CR,50,48,1867.4562220629973,0.008156000054441392
CNN,50,48,3460.8317578870588,0.01319209998473525
CR,50,48,1899.3671576749236,0.00820799998473376
CNN,50,48,1975.1603400934598,0.013296899967826903
CR,50,48,1867.4562220629973,0.00820370006840676
CNN,50,48,3460.8317578870588,0.012847700039856136
CR,50,48,1925.374474113603,0.007244400097988546
CNN,50,48,1957.520098587332,0.012827400001697242
CR,50,48,1622.3982126294902,0.007119099958799779
CNN,50,48,1622.3982126294902,0.009441100060939789
CR,50,48,1928.9263402755817,0.007126100012101233
CNN,50,48,1957.8752987431842,0.012676900019869208
CR,50,48,1962.204835474396,0.007178799947723746
CNN,50,48,1978.3424850254007,0.012941199936904013
CR,50,48,1766.9080032874663,0.007105400087311864
CNN,50,48,1777.008269036764,0.011513000004924834
CR,50,48,2113.7535386019713,0.013826600043103099
CNN,50,48,2172.871764019894,0.02201650000642985
CR,50,48,2006.11079026491,0.013794199912808836
CNN,50,48,3656.1783184460833,0.019867799943313003
CR,50,48,1648.1415411461685,0.013847499969415367
CNN,50,48,3198.872223914751,0.01673759997356683
CR,50,48,1966.4027126976687,0.013860699953511357
CNN,50,48,3632.842186405764,0.020708599942736328
CR,50,48,2117.493799414579,0.013751599937677383
CNN,50,48,2127.5759195172823,0.021482500014826655
CR,50,48,2177.4172494593545,0.0075240000151097775
CNN,50,48,2238.125537116622,0.013518400024622679
CR,50,48,2229.491664525715,0.007450600038282573
CNN,50,48,2233.736551973275,0.013603099971078336
CR,50,48,2229.491664525715,0.007497199927456677
CNN,50,48,2233.736551973275,0.013768499949947
CR,50,48,2326.8326294883136,0.007510000024922192
CNN,50,48,2377.1591483715674,0.013454700005240738
CR,50,48,2220.8294386134535,0.007475899998098612
CNN,50,48,2266.560287698624,0.013264000066556036
CR,50,48,2166.0829733657292,0.009757499909028411
CNN,50,48,2166.1263091638994,0.016524999984540045
CR,50,48,2120.9709627777934,0.009401599992997944
CNN,50,48,2126.7014606415373,0.015654899994842708
CR,50,48,2017.5918764896792,0.009406000026501715
CNN,50,48,2063.5284280369556,0.015149999991990626
CR,50,48,2158.592740603584,0.009367899969220161
CNN,50,48,2105.977864104153,0.015227800002321601
CR,50,48,2128.1346327684355,0.009351300075650215
CNN,50,48,2190.1813283206766,0.016473199939355254
CR,50,48,1748.4387432405695,0.01022139994893223
CNN,50,48,1753.9714406358228,0.015893000061623752
CR,50,48,1827.9009415927671,0.009980199974961579
CNN,50,48,1835.1977784005178,0.015321000013500452
CR,50,48,1926.6006160526929,0.009988600038923323
CNN,50,48,1929.1833064302587,0.016217299969866872
CR,50,48,1836.1645971212406,0.010026799980551004
CNN,50,48,1855.4090127689844,0.01563549996353686
CR,50,48,1858.0039057391693,0.010119599988684058
CNN,50,48,1896.1996538181431,0.017559199943207204
CR,50,48,1742.7520352863146,0.007846500026062131
CNN,50,48,1705.0439016708826,0.013424400007352233
CR,50,48,1749.5603067962984,0.007826399989426136
CNN,50,48,1754.7001505907836,0.014222900033928454
CR,50,48,1787.0846293092086,0.007722400012426078
CNN,50,48,1843.9272446624193,0.014291200088337064
CR,50,48,1790.902610922392,0.007749500102363527
CNN,50,48,1814.4628019339366,0.014190200017765164
CR,50,48,1815.2964317159776,0.0076939999125897884
CNN,50,48,1830.3109302870391,0.014529400039464235
CR,50,48,2052.9656322751107,0.007361599942669272
CNN,50,48,2056.211319574503,0.012877200031653047
CR,50,48,1952.768055698297,0.007285000057891011
CNN,50,48,1975.0352091262616,0.012685599969699979
CR,50,48,1825.0167854042472,0.007543300045654178
CNN,50,48,1838.7963526612173,0.013736499939113855
CR,50,48,2052.9656322751107,0.007393699954263866
CNN,50,48,2056.211319574503,0.012895199935883284
CR,50,48,1682.4737442130602,0.007265200023539364
CNN,50,48,3193.391963680756,0.011856599943712354
CR,50,48,1952.965036258518,0.014506799983792007
CNN,50,48,2008.7088472520566,0.01995139999780804
CR,50,48,1898.286753529407,0.01450789999216795
CNN,50,48,1916.6214924404471,0.01981790002901107
CR,50,48,1984.7667097295362,0.014517100062221289
CNN,50,48,1998.6613993077297,0.02019869990181178
CR,50,48,1636.0404791230853,0.01438479998614639
CNN,50,48,1659.8615206620134,0.019265900016762316
CR,50,48,1692.2450413777922,0.014436200028285384
CNN,50,48,1760.0721119430489,0.01949939993210137
CR,50,48,1575.5811659277429,0.009844399988651276
CNN,50,48,1575.5811659277429,0.014593800064176321
CR,50,48,1570.1315910546705,0.009762800065800548
CNN,50,48,1578.6456832837425,0.01456140005029738
CR,50,48,1717.2026178450715,0.009814599994570017
CNN,50,48,1732.560170057252,0.014516299939714372
CR,50,48,1548.9661780103347,0.00971319992095232
CNN,50,48,1548.9661780103347,0.012129700044170022
CR,50,48,1581.2877192159974,0.00981999991927296
CNN,50,48,1576.0912621695047,0.01426339999306947
CR,50,48,1831.4940526633688,0.01257600006647408
CNN,50,48,1872.0374798643834,0.019069200032390654
CR,50,48,1908.6024485320274,0.012546599959023297
CNN,50,48,1919.449989483594,0.01885340001899749
CR,50,48,1773.0314826395718,0.012584300013259053
CNN,50,48,1865.1995949262955,0.018039699993096292
CR,50,48,1907.4011741088989,0.012606099946424365
CNN,50,48,1852.4315493902438,0.019398199976421893
CR,50,48,1907.4011741088989,0.012621700065210462
CNN,50,48,1852.4315493902438,0.019207599922083318
CR,50,48,2165.125230272641,0.016310600098222494
CNN,50,48,2191.3770358400666,0.026228099945001304
CR,50,48,1866.2217723880708,0.016381399938836694
CNN,50,48,1866.2217723880708,0.021206500008702278
CR,50,48,1936.1738623652743,0.016183400060981512
CNN,50,48,1942.8786074455538,0.022513699950650334
